price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr_sold_built
201500.0,3,1.0,1160,8320,1.0,0,0,4,7,1160,0,1480,7800,55
820000.0,3,2.5,3030,46538,2.0,0,0,3,10,3030,0,3370,51450,18
371000.0,3,1.0,890,7200,1.0,0,0,3,7,890,0,1630,7455,63
229950.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1610,7350,38
344900.0,4,2.5,2150,7670,1.0,0,0,5,7,1240,910,1610,7350,39
840000.0,3,2.5,2060,9715,2.0,0,0,3,8,2060,0,1240,7072,90
285000.0,3,1.5,1380,12196,1.0,0,0,4,7,1380,0,1600,10720,47
475000.0,4,2.25,1800,7200,1.0,0,0,3,7,1230,570,2260,7498,36
420000.0,2,1.0,1460,7832,1.0,0,0,3,6,1460,0,1460,7632,91
685000.0,3,2.0,2210,5000,1.5,0,2,3,7,1710,500,1920,5000,105
879000.0,4,3.0,3590,89640,2.0,0,0,3,10,3590,0,2790,54014,9
197200.0,3,1.0,1140,8775,1.0,0,0,3,6,990,150,1300,8775,73
529950.0,3,1.0,1240,5000,1.5,0,0,5,7,1240,0,1240,4900,105
1090000.0,4,2.5,4340,141570,2.5,0,0,3,11,4340,0,2720,97138,22
792000.0,3,1.5,1570,1050,2.0,0,0,3,8,1570,0,2070,3600,99
262000.0,3,2.5,1680,10300,2.0,0,0,4,7,1680,0,1680,9849,20
353900.0,3,1.75,1560,5760,1.0,0,0,5,6,780,780,1320,7680,87
380000.0,1,1.5,1200,44866,1.5,0,0,3,7,1200,0,1480,67082,31
305000.0,3,2.5,1690,5175,2.0,0,0,3,7,1690,0,1830,5175,13
440000.0,4,2.0,2310,5004,1.0,0,0,3,7,1430,880,1630,5060,21
1008000.0,4,3.5,2650,3060,2.0,0,0,3,9,2060,590,1470,3060,13
549900.0,5,3.0,3610,7555,2.0,0,0,3,8,3610,0,3610,7979,11
678500.0,4,3.0,2620,214750,2.0,0,0,3,8,2620,0,2060,212137,23
270000.0,3,2.25,1760,8287,1.0,0,0,3,7,1160,600,1290,9587,28
430000.0,3,1.0,940,12521,1.5,0,0,4,7,940,0,1920,9046,66
1925000.0,5,4.25,4830,8050,2.5,0,2,4,11,3710,1120,4470,9194,100
790500.0,4,2.75,3350,5416,2.0,0,0,3,9,3350,0,3625,5637,0
447450.0,3,2.25,1570,7200,2.0,0,0,3,8,1570,0,1620,7318,23
375000.0,3,2.0,2240,5200,1.0,0,0,3,7,1630,610,1470,3775,61
565000.0,4,2.0,1950,9940,1.0,0,0,4,7,1950,0,1920,9270,52
400000.0,2,1.0,1010,3916,1.0,0,2,4,6,810,200,1580,3888,97
246000.0,3,1.5,1630,10200,1.0,0,0,4,8,1300,330,1960,6700,39
329922.0,3,1.75,1420,6289,1.0,0,0,3,7,1100,320,1460,7402,47
1249000.0,5,3.25,3950,44431,1.0,0,0,3,10,2100,1850,3860,45870,46
375000.0,3,1.0,1210,7425,1.0,0,0,4,6,1210,0,1260,7425,105
385000.0,3,1.75,1890,9920,1.0,0,0,3,7,1230,660,1380,9086,70
591500.0,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1600,4590,102
255000.0,4,2.0,2560,12155,1.0,0,0,4,7,1350,1210,1790,11906,54
275000.0,3,1.5,1350,7800,1.0,0,0,3,7,1350,0,1510,8040,56
800000.0,4,2.75,3120,5000,2.0,0,0,3,9,3120,0,3200,5000,4
327000.0,2,1.0,1140,7435,1.0,0,0,3,7,1140,0,1320,9385,63
355000.0,4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,2170,12465,60
310000.0,2,1.0,1050,8220,1.0,0,0,4,6,780,270,1340,7651,67
869000.0,5,3.25,4180,49222,2.0,0,0,4,8,2880,1300,3170,8029,35
272000.0,3,2.0,1200,5700,1.0,0,0,5,7,1200,0,1190,6384,72
665000.0,5,2.25,3320,60984,2.0,0,0,3,9,3320,0,1580,55322,14
225000.0,3,2.5,1590,8449,2.0,0,0,3,7,1590,0,1750,7172,25
375000.0,3,2.5,2750,37096,2.0,0,0,3,9,2750,0,2700,40091,25
375500.0,3,1.5,1530,7200,1.0,0,0,3,8,1530,0,2150,7216,39
550000.0,3,1.75,1570,6500,1.0,0,0,3,7,920,650,1570,5750,67
248000.0,3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1470,6784,68
546940.0,3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1470,6784,69
680000.0,4,3.0,3150,6175,2.0,0,0,3,9,3150,0,3150,6986,13
350000.0,4,2.5,2380,6124,2.0,0,0,3,8,2380,0,2170,6097,17
593000.0,2,2.5,2000,2500,3.0,0,1,3,8,1810,190,1970,5650,21
390000.0,2,1.0,1140,8147,1.0,0,0,3,7,1140,0,1260,8148,57
297000.0,3,1.0,1340,18000,1.0,0,0,4,7,1340,0,1660,196591,90
355000.0,2,1.0,1450,9150,1.0,0,0,4,7,1450,0,1440,10636,50
309900.0,3,2.5,2020,26670,2.0,0,0,3,7,2020,0,1680,10939,27
257000.0,3,2.25,1810,12000,2.0,0,0,3,7,1810,0,1720,9916,22
1698000.0,4,3.0,3600,9687,2.0,0,0,4,9,3600,0,2620,10400,55
300000.0,3,2.0,1260,2550,2.0,0,0,3,7,1260,0,1590,3825,28
500000.0,3,2.0,1560,1156,3.0,0,0,3,8,1560,0,1560,1728,0
900000.0,8,4.0,4020,7500,1.0,0,0,3,8,2010,2010,1560,3737,46
695000.0,4,3.0,3150,9130,2.0,0,0,3,9,3150,0,2970,6228,13
213400.0,4,2.5,1680,6655,2.0,0,0,3,7,1680,0,1680,6982,13
425000.0,2,1.0,1320,8830,1.0,0,0,3,7,1020,300,1620,8531,75
420000.0,3,3.0,2700,47050,2.0,0,0,4,9,1570,1130,2260,45901,28
411000.0,1,1.0,1080,5000,1.5,0,0,3,7,1080,0,1620,4000,67
762500.0,4,2.25,3130,41382,2.0,0,0,3,9,3130,0,3130,54886,29
569950.0,5,4.5,4850,40902,2.0,0,0,3,10,4850,0,1640,13503,13
258000.0,4,1.0,1220,8500,1.5,0,0,5,6,1220,0,1460,8500,99
499000.0,3,2.25,1780,3665,2.0,0,0,3,8,1780,0,1770,3669,11
310000.0,3,1.0,1250,10723,1.0,0,0,4,7,1250,0,1520,10723,54
398500.0,2,2.5,1780,1311,3.0,0,0,3,8,1350,430,1390,1227,9
250600.0,4,2.5,1930,8660,1.0,0,0,3,7,1120,810,1830,9591,33
352000.0,4,2.5,2470,6116,1.0,0,0,3,7,1420,1050,1670,7627,29
600000.0,2,1.0,1180,2160,1.0,0,1,3,7,940,240,2700,5400,105
645000.0,3,1.0,2270,4182,1.0,0,0,4,7,1170,1100,1860,4080,69
291500.0,4,2.5,1770,5000,2.0,0,0,3,7,1770,0,2080,5100,10
350000.0,4,1.75,2250,13515,1.0,0,0,4,8,2150,100,2150,12508,74
279000.0,3,2.5,1540,7280,1.0,0,0,3,7,1080,460,1220,6440,40
320000.0,2,1.0,820,5400,1.0,0,0,3,6,820,0,1370,5632,75
495000.0,2,2.0,1580,5203,1.0,0,0,3,8,1580,0,1560,4770,11
490000.0,4,2.5,2430,42646,1.0,0,0,3,7,1450,980,2000,38159,25
770000.0,5,1.5,2160,5000,1.5,0,2,4,8,2160,0,1450,4265,88
215000.0,3,1.75,1770,29004,1.0,0,0,3,8,1770,0,2300,24534,55
665000.0,3,3.5,3580,95832,1.5,0,0,3,9,3580,0,2880,60548,10
423500.0,3,2.25,1890,7498,1.0,0,0,3,7,1190,700,1660,8100,27
850000.0,3,3.0,1910,4800,1.5,0,0,3,9,1910,0,1280,1310,114
155000.0,2,1.0,910,6232,1.0,0,0,3,6,910,0,1070,6232,71
505000.0,3,2.25,1460,7210,1.0,0,0,3,7,1460,0,1850,7519,52
780000.0,3,3.5,3310,5558,2.0,0,0,3,9,3310,0,3310,5270,10
165000.0,3,1.5,1630,22764,1.0,0,0,3,7,1630,0,1620,17859,44
707000.0,2,2.5,2130,5001,1.0,0,0,5,8,1330,800,1750,6000,42
497000.0,3,2.5,1220,1475,3.0,0,0,3,8,1220,0,1220,1546,15
349170.0,4,1.75,1670,8856,1.0,0,2,3,7,1070,600,1660,8088,59
287000.0,4,1.5,1300,10050,1.5,0,0,3,7,1300,0,1730,10050,52
2375000.0,4,2.5,3220,20251,1.0,0,0,3,10,3220,0,4200,22114,45
645000.0,4,2.5,2430,14400,1.0,0,0,5,8,1670,760,2140,9048,51
238000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,2180,11644,24
328000.0,5,2.25,2240,9652,2.0,0,0,3,7,2240,0,2180,11644,25
365000.0,2,1.5,790,1123,2.0,0,0,3,8,700,90,1370,1281,11
380000.0,3,1.0,1380,8147,1.0,0,0,4,7,1380,0,1360,8147,67
525000.0,4,1.5,1680,10500,2.0,0,0,3,7,1680,0,1830,10264,53
402000.0,4,2.25,2000,3672,2.0,0,0,5,7,1650,350,2000,5100,88
308000.0,2,1.0,1680,9250,1.0,0,0,3,7,860,820,1590,9542,46
405000.0,3,2.5,1960,6997,2.0,0,0,3,7,1960,0,2320,5178,8
808000.0,3,1.75,2590,32380,1.0,0,0,3,8,2590,0,2340,28456,63
875000.0,4,3.5,3790,6874,2.5,0,0,3,9,3790,0,3370,6535,5
860000.0,3,2.5,2370,55321,3.0,0,0,4,8,2370,0,2590,41553,33
367500.0,4,2.25,1930,7925,1.0,0,0,3,8,1300,630,1930,7200,54
604000.0,6,3.5,2580,13572,1.0,0,0,3,8,1290,1290,2020,11656,27
230000.0,2,0.75,890,19703,1.0,0,0,3,6,890,0,1270,9800,81
435000.0,4,2.75,2160,8148,1.0,0,0,3,7,1410,750,2060,8100,36
347500.0,4,2.5,1970,7098,2.0,0,0,3,7,1970,0,1970,5361,7
525000.0,4,1.75,1570,16697,1.0,0,2,3,7,1030,540,1560,9698,34
280000.0,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1520,7525,74
490000.0,2,1.5,1480,15641,1.0,0,0,4,7,1480,0,1520,7525,75
265000.0,4,1.75,1430,5490,1.0,0,0,5,6,1430,0,1030,5900,73
645000.0,4,2.25,2720,18295,1.0,0,0,4,8,2000,720,2720,18295,35
390000.0,3,2.25,2420,31497,1.0,0,0,4,8,1750,670,2040,30472,51
267500.0,3,2.5,1400,7629,1.0,0,0,3,7,1120,280,1530,7688,27
1275000.0,4,3.5,5844,10766,2.0,0,1,3,11,5844,0,3413,10766,7
404000.0,4,1.75,1840,10720,1.0,0,0,3,7,960,880,1840,9044,56
380000.0,3,2.25,2530,12042,2.0,0,0,3,8,2530,0,2480,10172,26
812500.0,4,2.75,2810,10300,1.0,0,0,4,9,1810,1000,2710,9900,36
265000.0,3,1.0,1020,8610,1.0,0,0,5,7,1020,0,1070,5940,55
480000.0,5,2.75,2550,7725,1.0,0,0,5,8,1390,1160,2450,7725,47
264000.0,1,1.0,710,4725,1.0,0,0,3,6,710,0,900,5250,75
1350000.0,5,3.0,5530,38816,1.5,0,2,3,10,5530,0,3800,44417,46
550000.0,4,1.75,2150,9000,1.0,0,0,4,7,1110,1040,2040,9000,48
615000.0,2,1.5,880,2400,1.5,0,0,3,7,880,0,1220,4440,86
464000.0,3,1.75,1630,28600,1.0,0,0,3,8,1630,0,2260,26000,47
365000.0,3,1.0,1380,30940,2.0,0,0,3,8,1380,0,2350,32500,38
490000.0,4,2.25,2800,10800,1.0,0,0,3,8,1680,1120,2260,9800,37
280927.0,4,2.25,2070,7350,2.0,0,0,4,8,2070,0,2080,7210,37
282613.0,2,1.0,830,6017,1.0,0,0,4,6,830,0,1340,6040,60
675000.0,3,2.25,2770,15886,2.0,0,0,3,10,2770,0,3290,15886,32
575550.0,4,2.5,2060,7475,1.0,0,0,3,8,1440,620,2280,8396,29
259900.0,3,2.0,1490,7770,1.0,0,0,4,7,1490,0,1540,7366,24
450000.0,4,2.25,2120,8267,2.0,0,0,3,8,2120,0,2150,7746,18
487500.0,4,2.5,2810,6296,2.0,0,0,3,9,2810,0,2850,6140,1
275000.0,4,2.25,2400,17842,2.0,0,0,4,7,2400,0,1610,12100,42
305000.0,3,2.5,2460,5027,2.0,0,0,3,8,2460,0,2740,5000,12
395000.0,3,1.75,2030,217800,1.0,0,2,4,8,2030,0,2570,216057,37
215000.0,3,1.0,880,7648,1.0,0,2,4,6,880,0,1020,7566,75
410000.0,3,2.0,1320,6000,1.5,0,0,4,7,1320,0,1620,4000,94
440000.0,4,2.5,2160,7826,1.0,0,0,4,7,1390,770,2190,9900,38
1160000.0,4,3.5,4190,15724,2.0,0,2,3,11,4190,0,3300,10113,20
500000.0,4,2.0,2280,7200,1.0,0,0,4,7,2280,0,1100,7620,58
961000.0,5,2.75,2590,6120,2.0,0,0,3,8,2590,0,1390,3060,105
825000.0,4,2.25,2770,9340,2.0,0,0,4,9,2770,0,3010,9340,35
734000.0,3,1.75,2145,3840,1.5,0,0,5,8,2145,0,1140,3840,104
490000.0,4,4.25,4480,5715,2.0,0,0,3,7,3680,800,2190,6070,11
175000.0,4,2.5,1780,6000,2.0,0,0,3,7,1780,0,1630,6000,23
190000.0,1,1.0,720,4800,1.0,0,0,3,6,720,0,1240,4860,100
305000.0,4,2.25,2050,12581,2.0,0,0,4,7,2050,0,1620,7400,36
1300000.0,3,1.0,2040,7936,1.0,0,3,5,8,1680,360,2300,10080,75
417000.0,2,1.0,920,6600,1.0,0,0,3,6,920,0,1510,5944,95
275000.0,2,1.0,680,4190,1.0,0,0,2,5,680,0,1070,4175,108
661000.0,3,2.5,1940,8196,2.0,0,0,3,8,1940,0,2070,8514,23
435000.0,4,2.75,2230,9640,1.0,0,0,3,8,1320,910,2100,9600,16
788000.0,5,2.25,2910,9454,1.0,0,1,3,8,1910,1000,2400,10690,42
1795000.0,5,3.25,5270,17232,2.0,0,1,3,10,4010,1260,3550,13917,37
408000.0,5,3.25,2820,6589,1.5,0,0,3,7,2320,500,1560,5647,108
570000.0,2,1.0,1790,3760,1.5,0,0,4,8,1490,300,1458,3760,102
1540000.0,5,3.25,2920,6960,2.0,0,1,3,9,2120,800,2470,6735,62
400000.0,2,1.0,840,5510,1.0,0,0,3,7,840,0,1630,5510,59
247000.0,3,1.75,1820,8740,1.0,0,0,4,8,1820,0,2210,8320,27
453000.0,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,1560,7440,66
235000.0,2,1.0,1270,3008,1.0,0,0,4,6,650,620,1270,1514,91
675000.0,4,1.75,2460,5750,1.5,0,3,5,7,1620,840,1760,4830,96
516200.0,3,2.0,2110,5150,1.0,0,0,5,6,1080,1030,1170,5107,95
650000.0,1,1.0,920,91476,1.5,0,0,3,6,920,0,1746,91476,18
257100.0,3,1.5,1500,10227,1.0,0,0,4,7,1000,500,1490,7670,69
457000.0,2,2.0,1440,9985,1.0,0,0,3,8,1440,0,1510,4560,9
540000.0,3,1.75,1610,3478,1.5,0,0,4,7,1060,550,1610,3478,85
268000.0,3,1.75,1970,10270,1.0,0,0,4,8,1970,0,1970,8400,48
300000.0,3,1.0,1150,7314,1.0,0,0,3,7,1150,0,1350,7350,54
380000.0,2,2.5,2110,114127,1.0,0,0,4,8,1590,520,1960,11250,39
725000.0,3,2.5,3580,54450,1.5,0,0,3,9,3580,0,3090,35943,24
249000.0,3,1.0,1000,19204,1.0,0,0,3,7,1000,0,2450,25927,46
274000.0,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,1680,9458,85
1780000.0,4,3.25,3950,10912,2.0,0,0,3,10,3950,0,3000,10998,12
396500.0,3,1.75,2390,7149,1.0,0,0,3,8,1350,1040,1710,7402,59
460000.0,2,1.5,1820,7800,1.0,0,0,4,7,1240,580,1400,7800,58
277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1570,8040,57
449500.0,6,4.0,2280,5275,1.0,0,0,3,7,1270,1010,1760,6642,16
785950.0,4,3.0,2530,4560,1.5,0,0,3,7,1540,990,1640,4560,89
545000.0,3,2.5,1940,9775,1.0,0,2,3,8,1440,500,2830,9775,39
244000.0,3,2.0,1360,9688,1.0,0,0,4,7,1360,0,1390,9685,31
165000.0,3,2.5,1660,2415,2.0,0,0,3,7,1660,0,1740,2624,31
435000.0,2,1.0,800,5000,1.0,0,0,3,7,800,0,1410,5000,108
642000.0,3,2.5,2670,10082,1.0,0,0,3,10,2670,0,2740,10854,27
340000.0,3,2.5,1720,4120,2.0,0,0,3,7,1720,0,1720,5544,16
730000.0,4,2.5,3550,35689,2.0,0,0,4,9,3550,0,3350,35711,23
563250.0,3,1.75,1370,2800,1.0,0,0,5,7,800,570,2270,3773,33
675000.0,5,2.5,2820,67518,2.0,0,0,3,8,2820,0,2820,48351,35
620000.0,3,1.5,1620,6630,1.0,0,0,3,8,1280,340,1880,5100,60
275000.0,2,2.0,1290,9041,1.0,0,0,3,7,950,340,1290,5000,58
270000.0,3,1.0,1830,8209,1.0,0,0,3,7,1830,0,2150,12000,72
325000.0,4,2.5,2040,5472,2.0,0,0,3,8,2040,0,2420,5782,12
476100.0,4,2.5,1850,1836,2.0,0,0,3,7,1600,250,1770,2236,9
700000.0,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,2420,15000,55
220000.0,4,2.0,1620,5200,1.5,0,0,4,7,1620,0,1500,5200,36
236000.0,3,1.75,1560,10919,1.0,0,0,3,7,1560,0,1730,10919,39
790000.0,3,2.5,2600,4750,1.0,0,0,4,9,1700,900,2380,4750,63
350000.0,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,2460,6000,47
130000.0,2,1.0,780,5300,1.0,0,0,3,6,780,0,780,5300,74
283200.0,4,2.5,1982,6406,2.0,0,0,3,8,1982,0,2340,6501,10
273000.0,3,1.0,1500,6250,1.0,0,0,3,6,890,610,1210,6250,69
599000.0,5,2.25,2460,8710,1.0,0,0,4,8,1330,1130,2460,8870,38
460000.0,4,2.5,2680,11998,1.0,0,3,3,8,1510,1170,2680,12746,55
1157200.0,4,4.25,5860,52889,2.0,0,0,4,10,4910,950,3320,39066,18
385000.0,4,1.75,1720,8750,1.0,0,0,3,7,860,860,1790,8750,43
264250.0,3,1.0,1420,7420,1.5,0,0,3,6,1420,0,1290,6600,70
608000.0,3,2.5,1760,1472,3.0,0,0,3,8,1640,120,1760,5400,8
450000.0,3,2.5,2790,48994,2.0,0,0,4,9,2790,0,2550,37834,30
1755000.0,3,2.0,2360,4800,2.0,0,0,3,9,2360,0,2260,4800,105
339950.0,5,2.0,1890,6050,2.0,0,0,4,7,1890,0,1170,6050,70
760000.0,6,3.75,3810,6150,2.0,0,0,4,8,3810,0,1830,5125,38
350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,1664,5363,75
541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,2400,26112,55
730000.0,6,2.75,3280,16449,1.0,0,0,4,7,1910,1370,2550,9532,52
215000.0,3,1.0,980,5600,1.0,0,0,2,6,980,0,1840,5302,66
420000.0,3,2.0,1640,9972,1.0,0,0,4,7,1640,0,1680,10165,37
655000.0,4,2.25,2060,8470,1.0,0,0,3,8,1440,620,2180,8978,31
240000.0,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,1610,7417,34
730000.0,4,2.0,2360,6000,1.0,0,0,5,7,1260,1100,1720,6000,75
390000.0,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,1380,12100,52
473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1240,10000,60
698000.0,4,3.5,3630,5670,2.0,0,0,3,10,3630,0,1620,5400,45
511000.0,3,2.5,1820,4883,2.0,0,0,3,9,1820,0,2720,5002,9
358000.0,2,1.5,960,1808,2.0,0,0,3,7,960,0,1290,1668,21
499990.0,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,1630,7245,60
322000.0,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1940,10200,55
201000.0,3,1.0,980,9682,1.0,0,0,3,7,980,0,1580,9682,45
765000.0,4,2.5,3140,16200,1.0,0,1,3,9,2570,570,2530,13200,26
920000.0,4,2.75,2880,5750,1.5,0,0,5,9,1710,1170,1640,5750,86
360000.0,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1410,7199,38
297300.0,3,1.75,1980,9220,2.0,0,0,3,8,1980,0,2080,8305,28
399000.0,3,1.0,860,9403,1.0,0,0,4,6,860,0,2136,13009,72
400000.0,3,1.0,1430,10005,1.5,0,0,4,7,1430,0,1720,8822,64
230000.0,3,1.75,1260,10164,1.0,0,0,4,6,1260,0,1190,10640,50
290000.0,3,1.0,960,4560,1.0,0,0,4,7,960,0,970,4800,47
323800.0,3,2.5,2060,7658,2.0,0,0,3,8,2060,0,2250,7299,12
574500.0,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,1220,5112,84
505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220,450,1670,1596,12
372500.0,2,1.0,880,10950,1.0,0,0,4,7,880,0,1450,7560,71
425000.0,3,1.5,1300,19163,1.0,0,0,3,7,1300,0,1590,9744,50
446250.0,3,2.5,2380,214315,1.5,0,0,3,9,2380,0,2400,68824,15
330000.0,2,0.75,520,6862,1.0,0,0,4,4,520,0,1170,8756,90
608095.0,3,2.5,2680,17707,2.0,0,1,3,9,2680,0,2840,21743,32
550000.0,3,2.5,2140,10136,1.0,0,0,3,8,1320,820,1980,11200,57
265000.0,4,2.5,1820,16103,2.0,0,0,3,7,1820,0,2120,21277,10
399888.0,4,2.25,1820,8255,1.5,0,0,4,7,1320,500,1550,7628,84
430000.0,2,1.0,1050,2570,1.0,0,0,5,7,850,200,1080,2800,87
554990.0,3,2.5,2100,6092,2.0,0,0,3,8,2100,0,2250,8592,2
359950.0,3,2.5,2210,6280,2.0,0,0,3,8,2210,0,2250,5972,11
405000.0,2,1.0,860,2599,1.0,0,0,4,6,860,0,1300,3900,113
280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1370,3488,34
479950.0,4,2.25,2570,11070,2.0,0,0,4,8,2570,0,2210,9600,49
575000.0,5,1.75,2980,53578,1.0,0,0,4,9,2230,750,2860,75546,38
392000.0,4,2.25,2360,7733,2.0,0,0,3,8,2360,0,2160,7733,32
760500.0,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,3930,36136,38
435000.0,3,2.5,2300,9521,2.0,0,0,3,8,2300,0,3020,10042,11
1565000.0,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,2810,9621,21
261000.0,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1960,10488,53
1482500.0,3,2.25,3290,5000,2.0,0,0,3,9,2730,560,2340,4000,76
853800.0,7,4.0,2960,2665,2.0,0,0,3,9,1950,1010,1970,4410,88
657500.0,3,2.5,2670,10496,2.0,0,0,3,9,2670,0,2490,8636,25
331950.0,4,2.5,2530,9933,2.0,0,2,3,8,2010,520,2140,9933,24
514000.0,3,1.75,1720,5899,1.0,0,1,3,8,1220,500,1900,6244,28
496000.0,3,3.5,3090,27598,2.0,0,2,4,9,2020,1070,2180,17085,19
1093000.0,4,2.5,3930,21894,2.0,0,0,3,11,3930,0,3930,20000,28
195700.0,3,1.0,1120,5200,1.0,0,0,5,7,1120,0,1690,5200,38
1395710.0,4,2.25,3960,8640,2.0,0,2,3,9,2630,1330,3850,8640,89
1175000.0,4,3.25,4060,20822,2.0,0,0,3,10,4060,0,4170,23958,23
643403.0,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,2320,10512,48
357000.0,4,2.5,2380,7066,2.0,0,0,4,7,2380,0,2310,8127,17
865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,2170,11124,62
905000.0,3,2.5,2930,9280,2.0,0,0,4,10,2930,0,2730,10090,26
265000.0,3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1300,7183,60
535000.0,2,2.5,2730,7246,2.0,0,0,3,9,2730,0,3220,7214,16
450000.0,3,1.0,1290,5440,1.0,0,0,4,6,790,500,1220,5464,85
460500.0,4,2.5,2170,7533,2.0,0,0,3,8,2170,0,2170,8728,24
315000.0,4,1.75,1850,8580,1.0,0,0,3,7,1140,710,2210,9240,54
607500.0,4,2.5,2110,13939,1.0,0,0,3,8,1270,840,2140,8882,37
432000.0,2,1.0,960,3235,1.0,0,0,4,7,960,0,1290,2069,99
1695000.0,3,4.0,3910,5350,2.0,0,2,5,10,2610,1300,2890,5350,82
479000.0,4,2.5,2590,6139,2.0,0,0,3,8,2590,0,2410,6139,13
475000.0,5,2.75,3080,6600,2.0,0,0,3,9,3080,0,3080,6600,13
415000.0,3,1.0,1630,8146,1.0,0,0,3,7,1630,0,1480,8146,62
450000.0,2,1.0,910,5000,1.0,0,0,4,6,910,0,1480,5000,100
1140000.0,3,2.5,2780,33503,1.5,0,1,4,8,2110,670,3150,15542,45
430000.0,5,3.0,3880,8432,2.0,0,0,3,7,3880,0,2620,5623,10
296000.0,3,1.75,1360,10742,1.0,0,0,5,7,960,400,1830,9000,43
303000.0,4,2.25,2560,8927,1.0,0,0,3,7,1790,770,1920,9669,38
641000.0,4,2.5,2600,6015,2.0,0,0,3,8,2600,0,2910,5305,10
280000.0,3,2.25,1220,5739,1.0,0,0,3,7,790,430,1870,5739,31
260750.0,3,2.0,1560,9635,1.0,0,0,3,7,1260,300,1570,8276,48
601000.0,4,2.5,2080,5191,2.0,0,0,3,8,2080,0,2170,5518,13
255000.0,3,1.5,1490,6604,1.0,0,0,4,6,1490,0,1330,6604,96
555000.0,4,2.75,2020,10720,1.0,0,0,4,8,1420,600,2190,10164,38
865000.0,3,1.5,1530,10827,1.0,0,0,4,8,1530,0,2050,10827,59
1388000.0,4,2.5,3450,17400,1.5,0,0,4,9,2180,1270,3770,19530,50
315000.0,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,1680,35093,27
200000.0,2,1.0,1730,9610,1.0,0,0,3,7,1380,350,1310,9812,52
357000.0,3,1.0,1370,6450,1.0,0,0,3,7,1370,0,1550,6898,66
390000.0,2,1.5,1050,934,2.0,0,0,3,8,960,90,1470,1885,7
462000.0,5,1.75,2840,10220,1.0,0,0,4,7,2210,630,2000,9750,60
174500.0,2,1.0,1010,5200,1.0,0,0,3,7,1010,0,1580,7500,59
305000.0,2,1.0,1210,7140,1.5,0,0,3,6,1210,0,1150,7376,94
449000.0,5,1.75,1720,14040,1.0,0,0,4,8,1150,570,1750,7800,59
260000.0,3,2.0,2710,5000,2.0,0,0,3,6,2710,0,850,5000,63
751000.0,4,2.5,3110,6142,2.0,0,0,3,9,3110,0,3200,6826,10
370037.0,2,1.0,1250,9270,1.0,0,0,4,7,1250,0,1130,6800,67
229950.0,3,1.75,1900,8910,2.0,0,0,4,7,1900,0,1610,8586,26
349000.0,3,1.75,1740,7682,1.0,0,0,3,8,1330,410,2010,8820,37
348000.0,4,2.5,2070,3808,2.0,0,0,3,8,2070,0,1900,2992,12
1220000.0,3,3.25,3030,5600,2.0,0,2,3,9,2220,810,2040,6600,110
510000.0,4,3.0,3610,18948,2.0,0,0,3,10,3610,0,3568,18948,22
265000.0,3,1.5,1520,6805,1.0,0,0,4,7,1040,480,1440,7041,34
1250000.0,3,2.75,2780,4815,3.0,0,2,3,10,2780,0,2820,5000,40
937500.0,4,4.0,5545,871200,2.0,0,0,3,11,3605,1940,3420,871200,12
485000.0,3,1.75,2590,8384,1.0,0,0,4,8,1590,1000,2590,8800,43
489000.0,4,1.0,1150,5217,1.5,0,0,3,7,1150,0,1220,5217,64
400000.0,2,1.0,920,5120,1.0,0,0,5,7,920,0,1190,5120,63
638000.0,3,2.5,2110,3600,2.0,0,0,3,9,2110,0,2540,4384,9
440000.0,3,1.75,1170,8740,1.0,0,0,4,7,1170,0,1870,8448,46
305000.0,6,2.0,1900,8240,1.0,0,0,2,7,1200,700,1900,8240,50
